rtu_name,scans_good,scans_bad,bytes_transmited,bytes_recived,scan_type_command,scan_type_init,scan_type_spont,nro_alertas
LA_BREA,767204,0,576150,22110679,3,1,767177,0
ABANCAY,1710418,0,1283992,47472663,3,1,1710390,0
REQUE,1636118,0,1228082,51065048,7,1,1636086,0
CHAVARRIA_N,919053,0,690660,26472150,11,1,919017,0
AMARILIS,79478,0,59710,9710791,3,1,79450,0
PUCALLPA_N,220259,0,166098,45420066,5,1,220229,0
AGUAYTIA_N,157775,0,119206,30316615,3,1,157747,0
PARAGSHA2_N,518828,0,390022,24408401,3,4,518797,0
COMBAPATA_N,4185862,0,3140272,137760601,3,1,4185834,0
PARAMONGA_N,1482784,1,1114108,40933184,43,1,1482717,0
CHICLAYO_N,1622929,0,1218278,56522398,7,1,1622897,0
TRUJILLO_N,3140119,0,2356960,102408511,12,1,3140082,0
POROMA,912118,0,685192,25394833,3,1,912090,0
COTARUSE_N,1622471,0,1217590,52588799,3,1,1622443,0
ORCOTUNA,1239909,2,930544,47901578,12,1,1239874,0
MONTALVO,381420,0,286798,10342027,3,1,381392,0
PAPUJUNE,107958,0,75202,8092600,3,1,107930,0
SOCABAYA_REP_N,1492223,0,1119880,52078196,3,1,1492195,0
PIEDRAS BLAN,159442,50,797720,3451517,3,0,0,0
SANTUARIO,135177,0,706245,8960617,3,6,0,0
CVERDE,136199,48,681645,5516308,15,2,0,0
POMACO,215408,26,1077405,8699812,7,0,0,0
TOQUEPALA,61956,681,316855,1984349,6,388,0,5
CALLALLI,50298,0,257562,3368677,3,0,0,0
TOCACHE_N,882371,2,663086,24145077,8,0,882341,0
TINTAYA_N,648207,0,487038,19917361,3,0,648180,0
AZANGARO,121703,469,613365,1675863,5,39,0,10
AYAVIRI,30191,436,214380,3738434,5,252,0,25
MANTARO_N,4116093,0,3087924,130433647,3,0,4116066,0
SANROS_N,1548255,0,1162204,44965217,7,0,1548224,0
MOLLENDO,89848,93,450785,166512,3,0,0,0
MOQUEGUA,59927,1043,320570,869714,3,0,0,0
REPARTICION,78160,51,451484,5863511,4,2,0,0
TINGOMARIA,135902,47,680010,5414100,3,0,0,0
CALLAHUANCA,185867,350,932865,5823788,3,2,0,0
PACHACHACA,153911,30,769920,2693360,3,3,0,0
ZAPALLAL,235904,661,1183275,2423092,9,9,0,0
CHILCA1,203803,44,1019640,7218942,11,4,0,0
HUACHO,115315,189,578755,6432284,7,0,0,0
VENTANILLA,197675,283,991520,6623956,11,0,0,0
COLCABAMBA,2467854,0,1851882,79639546,3,0,2467827,0
SURIRAY,1210829,0,908982,33828695,3,0,1210802,0
SANNICOLAS,72273,27963,501550,1712722,3,0,0,0
SOCABAYA_N,2009618,0,1508196,63837659,3,0,2009591,0
PARIÑAS,2633491,0,1976016,119560967,9,0,2633458,0
TRUJILLNUEV,139723,3077,722980,11421695,7,0,0,0
TINGOMARIA_N,466531,0,350580,17548761,3,0,466504,0
OROYA_N,1681290,0,1261536,47148677,3,0,1681263,0
HUANUCO,232628,49,1163665,4025964,3,0,0,0
HUAYUCACHI,272553,46,1363360,1659951,7,0,0,0
QUENCORO_N,1942375,0,1458450,53948614,3,0,1942348,0
OLLEROS,264354,513,1326425,1922517,3,0,0,0
LANINA_N,2614734,0,1962702,78146133,9,0,2614701,0
YARABAMBA,4125639,0,3095346,211968204,3,0,4125612,0
PARAGSHA2,131524,91,658650,2454607,3,2,0,0
AUCAYACU_N,587157,0,441202,20666978,13,0,587120,0
HUANCAVEL_N,2454472,0,1841906,69634692,8,0,2454440,0
CHAVARRIA,189404,1041,1184424,2659663,12,2,0,0
PUNO_N,341257,0,257332,11438760,19,0,341214,0
JULIACA_N,168763,0,127392,6570215,3,0,168736,0
MARCONA,4599418,0,3450336,183503397,3,0,4599391,0
CARABAYLLO,240999,314,1210000,8693607,40,0,0,0
GUADALUPE_N,1468447,0,1102648,40843500,19,0,1468404,0
PARAGSHA_NVA,184790,387,928255,8997240,9,6,0,0
HUANUCO_N,1420156,0,1066278,38596128,3,0,1420129,0
CARHUAMAYO,174982,150,876635,8061158,3,3,0,0
PIURA2_N,3959237,0,2971448,118526724,38,0,3959175,0
CHIMBOTE1_N,160763,0,121654,10035460,38,2,160699,0
VIZCARRA,49180,19,246110,3017573,3,0,0,0
TINGOM_ETS_N,347324,0,261536,25000215,5,0,347295,0
PLANICIE,201103,296,1008700,6569901,3,3,0,0
DESIERTO,143707,204,719630,5008990,3,0,0,0
MOQUEGUA_N,92637,0,69918,4474416,3,0,92610,0
SANJUAN_N,851291,0,639882,23582037,9,0,851258,0
ICA,138144,128,693290,14001237,22,0,0,0
ZORRITOS_N,678010,0,510456,18927236,12,0,677974,0
MOLLEPATA,2182551,4,1637966,63260512,8,6,2182517,0
TALARA N,197672,0,149346,5387672,9,0,197639,0
CARAPONGO,679142,0,509802,30850505,4,2,679112,0
INDUSTRIALES,262141,0,197046,7501541,3,0,262114,0
CHIMBOTENVA_N,710266,0,533782,19580440,25,0,710217,0
INDEPE_N,1519714,0,1140356,121499935,35,0,1519679,0
LA_BREA,740389,0,556036,21479417,3,0,740361,0
ABANCAY,1704645,0,1279776,47329351,3,0,1704618,0
REQUE,1661260,0,1246894,51517278,7,0,1661229,0
CHAVARRIA_N,893137,2,671532,25664514,15,6,893094,0
AMARILIS,80163,0,60288,9753087,3,0,80136,0
PUCALLPA_N,221288,0,166800,45490503,3,0,221261,0
AGUAYTIA_N,158548,0,119800,30337618,7,0,158517,0
PARAGSHA2_N,511578,0,384474,23781225,3,0,511551,0
COMBAPATA_N,4308031,0,3231918,144094321,3,0,4308004,0
PARAMONGA_N,2509201,0,1883948,71165045,47,0,2509130,0
CHICLAYO_N,1630998,0,1224340,56949574,7,0,1630967,0
TRUJILLO_N,3045751,0,2286152,96243743,14,0,3045713,0
POROMA,913001,0,685842,25424097,3,0,912974,0
COTARUSE_N,1583664,0,1188420,52110978,3,0,1583637,0
ORCOTUNA,1261241,0,946410,48985556,3,0,1261214,0
MONTALVO,382815,0,287850,10376818,3,0,382788,0
PAPUJUNE,99597,0,66828,7373968,3,0,99570,0
SOCABAYA_REP_N,1499937,0,1125726,51527390,9,0,1499904,0
PIEDRAS BLAN,158543,58,793265,3512170,3,0,0,0
SANTUARIO,133549,2,698135,9236657,3,6,0,0
CVERDE,136560,3,682880,5519849,3,0,0,0
POMACO,215221,26,1076410,8737449,3,0,0,0
TOQUEPALA,56109,774,293645,1835367,3,9,0,0
CALLALLI,50893,2,260599,3328174,3,0,0,0
TOCACHE_N,810645,0,609360,22181098,3,0,810618,0
TINTAYA_N,602046,0,452412,18519203,3,0,602019,0
AZANGARO,172329,2,861800,1950814,6,0,0,0
AYAVIRI,1068,713,457285,2053963,9,1772,0,127
MANTARO_N,4167252,0,3126276,132024983,3,0,4167225,0
SANROS_N,1458032,0,1094456,41976608,3,0,1458006,0
MOLLENDO,87643,199,441235,162578,6,51,0,20
MOQUEGUA,58137,1189,312755,853635,3,125,0,18
REPARTICION,78090,4,451133,5854498,3,0,0,0
TINGOMARIA,135990,56,680515,5375261,3,0,0,0
CALLAHUANCA,184308,387,925420,5939583,3,0,0,0
PACHACHACA,154158,13,770970,2702900,3,0,0,0
ZAPALLAL,236473,582,1186115,2425739,13,0,0,0
CHILCA1,204826,135,1025285,7020624,7,11,0,2
HUACHO,115554,219,580430,6358092,19,3,0,0
VENTANILLA,198470,269,995370,6583679,3,0,0,0
COLCABAMBA,2462593,0,1847904,79610363,3,0,2462566,0
SURIRAY,1211405,0,909264,33795509,3,0,1211378,0
SANNICOLAS,71627,28284,499830,1726575,3,0,0,0
SOCABAYA_N,2014933,0,1511994,63819465,3,0,2014906,0
PARIÑAS,2602972,0,1953114,116411478,5,1,2602942,0
TRUJILLNUEV,144923,3145,748205,10837088,6,0,0,0
TINGOMARIA_N,475770,0,357498,17659413,3,0,475743,0
OROYA_N,1900461,0,1425912,53125860,3,0,1900434,0
HUANUCO,232271,70,1162055,3967969,3,0,0,0
HUAYUCACHI,271515,60,1358315,1672188,7,0,0,0
QUENCORO_N,1888951,0,1418626,52464382,5,5,1888917,0
OLLEROS,259262,512,1300995,2050352,8,0,0,0
LANINA_N,2541429,0,1907660,75723492,5,0,2541400,0
YARABAMBA,4099800,0,3075954,211323723,3,0,4099773,0
PARAGSHA2,127807,54,639645,2377449,3,0,0,0
AUCAYACU_N,586682,0,440700,20610474,3,0,586655,0
HUANCAVEL_N,2294304,0,1721696,65339913,5,0,2294275,0
CHAVARRIA,191061,1012,1186034,2648316,3,0,0,0
PUNO_N,343724,0,258986,11398933,11,0,343689,0
JULIACA_N,169088,0,127626,6543115,3,0,169061,0
MARCONA,5225260,0,3920018,196673284,8,0,5225228,0
CARABAYLLO,236144,365,1184730,8910248,3,0,0,0
GUADALUPE_N,1437484,0,1079084,40021490,11,0,1437449,0
PARAGSHA_NVA,183122,386,919745,8954706,4,4,0,0
HUANUCO_N,1381911,0,1037580,37554825,3,0,1381884,0
CARHUAMAYO,174771,144,875530,8150910,3,0,0,0
PIURA2_N,3657920,0,2745432,106498201,33,0,3657863,0
CHIMBOTE1_N,157742,0,118698,9368559,9,0,157709,0
VIZCARRA,54227,41,271540,2823721,3,0,0,0
TINGOM_ETS_N,343139,0,258396,24521220,3,0,343112,0
PLANICIE,202813,250,1016655,6493556,3,0,0,0
DESIERTO,143746,174,719655,4861767,3,0,0,0
MOQUEGUA_N,92856,0,70080,4534510,3,0,92829,0
SANJUAN_N,841546,0,632820,23308596,3,0,841519,0
ICA,144661,132,732790,13217416,36,17,0,9
ZORRITOS_N,596513,0,449432,16770354,13,1,596475,0
MOLLEPATA,2199140,0,1650108,63385088,3,0,2199113,0
TALARA N,188493,0,142230,5131882,9,0,188460,0
CARAPONGO,661954,0,496898,30843570,3,6,661922,0
INDUSTRIALES,249393,0,187548,7263322,3,0,249366,0
CHIMBOTENVA_N,682448,0,512650,18758909,6,1,682417,0
INDEPE_N,1479676,1,1110286,118010639,30,2,1479645,0
LA_BREA,708004,0,531720,20360051,3,0,707977,0
ABANCAY,1708245,0,1282296,47340725,3,0,1708218,0
REQUE,1610953,0,1209176,49460182,7,1,1610921,0
CHAVARRIA_N,916930,0,688920,26217945,3,0,916903,0
AMARILIS,77569,0,58236,8909754,3,0,77542,0
PUCALLPA_N,213789,2,161256,43546792,3,3,213761,0
AGUAYTIA_N,154424,0,116670,29325143,3,0,154397,0
PARAGSHA2_N,494729,0,371838,23018201,3,0,494702,0
COMBAPATA_N,4076257,0,3057972,132816476,3,0,4076230,0
PARAMONGA_N,2409221,0,1808962,68236809,49,0,2409148,0
CHICLAYO_N,1569413,0,1178162,54450260,7,1,1569381,0
TRUJILLO_N,3075266,1,2308310,96524690,6,2,3075235,0
POROMA,756526,0,568642,21132925,17,0,756486,0
COTARUSE_N,1602324,0,1202436,52245148,3,0,1602297,0
ORCOTUNA,1247128,0,935776,48745305,3,1,1247100,0
MONTALVO,382580,0,287646,10377777,3,0,382553,0
PAPUJUNE,103493,0,72288,7562510,3,0,103466,0
SOCABAYA_REP_N,1512720,0,1135170,52988514,3,0,1512693,0
