id_rtufecha,scans_good,scans_bad,bytes_transmited,bytes_recived,scan_type_init,enviados,fallidos,alarmas,duracion_int,tipo_evento
44249VENTANILLA,201627,396,1012485,6044121,0,3,0,0,0,0
44231VENTANILLA,198390,396,997090,6389801,0,41,1,0,0,1
44249HUAYUCACHI,274450,27,1372805,1606316,0,2,0,0,0,0
44249QUENCORO_N,1719530,3,1291396,48677250,1,6,0,0,0,0
44249LANINA_N,2616184,0,1963970,77505944,0,1,0,0,0,0
44249CARABAYLLO,235629,398,1182295,8983970,0,16,0,0,0,0
44249GUADALUPE_N,1474999,0,1107380,41146287,0,6,0,0,0,0
44260HUANUCO_N,1328509,0,997618,36105438,1,3,1,3,30,1
44218CHICLAYO_N,1650318,0,1240000,58490869,0,52,31,0,0,2
44296VENTANILLA,198985,317,998495,6564675,0,13,1,0,0,1
44336COTARUSE_N,1659192,0,1245204,53057144,0,16,4,0,0,2
44232VENTANILLA,198788,410,999185,6364376,0,42,2,1,10,1
44249SANJUAN_N,909323,0,683414,25286693,0,4,0,0,0,0
44233VENTANILLA,198892,438,1000040,6345152,2,41,1,1,6,1
44249ZORRITOS_N,679310,0,511652,18953396,0,8,0,0,0,0
44249TALARA N,209110,0,158044,5687863,0,4,0,0,0,0
44249CARAPONGO,700253,0,525666,31054775,0,11,0,0,0,0
44249INDUSTRIALES,255307,0,192060,7433611,0,6,0,0,0,0
44305REQUE,1660507,0,1246292,51780898,0,4,1,0,0,2
44297VENTANILLA,199228,359,1000365,6560919,0,14,1,0,0,1
44249LA_BREA,982825,0,737832,29430631,0,6,0,0,0,0
44271VENTANILLA,199964,311,1003520,6646062,0,41,1,1,4,1
44249CHAVARRIA_N,804159,5,604284,22809619,0,2,0,0,0,0
44293VENTANILLA,200314,266,1004525,6642018,0,7,1,0,0,1
44249PLANICIE,200080,311,1005060,6600079,0,42,5,2,10,1
44249CHICLAYO_N,1580248,0,1186518,55604895,0,2,0,0,0,0
44249TRUJILLO_N,3114380,0,2337842,98866238,0,8,0,0,0,0
44262CHICLAYO_N,1671613,0,1254750,58703169,0,8,4,0,0,2
44249COTARUSE_N,1628211,1,1221914,52811338,0,1,0,0,0,0
44250AZANGARO,210774,65,1054580,2077341,0,2,0,1,14,0
44250SANROS_N,1705702,0,1280248,49855675,0,2,0,1,2614,0
44250CHILCA1,211539,23,1058000,6823994,0,6,0,0,0,0
44278VENTANILLA,200763,267,1006820,6684785,0,5,1,0,0,1
44235VENTANILLA,200397,392,1007145,6508083,0,45,2,0,0,1
44250HUAYUCACHI,276181,6,1381185,1564473,0,2,0,3,6,0
44250QUENCORO_N,1704534,0,1280136,48333105,0,6,0,4,238,0
44250LANINA_N,2546533,0,1911700,75441806,0,3,0,0,0,0
44250JULIACA_N,150134,0,113406,5689914,0,1,0,0,0,0
44250CARABAYLLO,241727,361,1213030,8596361,0,6,0,1,14,0
44250GUADALUPE_N,1384713,0,1039888,38754556,0,1,0,0,0,0
44273INDEPE_N,1342994,5,1007974,94247184,0,18,17,2,76,1
44221AZANGARO,201141,291,1008460,2276108,53,10,2,0,0,1
44250HUANUCO_N,1346767,0,1011252,36621244,0,3,1,1,2,1
44250TINGOM_ETS_N,429237,1,323030,32309921,1,2,0,2,76,0
44305INDEPE_N,1354368,2,1016072,104912402,5,21,9,0,0,1
44250SANJUAN_N,834852,0,627954,23200828,0,2,0,0,0,0
44324PLANICIE,202760,284,1016895,6368851,3,7,1,2,4,1
44250ZORRITOS_N,664455,0,500408,18544464,0,40,0,0,0,0
44250TALARA N,204502,0,154478,5565032,0,1,0,0,0,0
44250CARAPONGO,652898,0,490250,28310068,0,3,0,0,0,0
44210HUANUCO_N,1356193,0,1018332,36877843,0,6,2,1,2,1
44237CHILCA1,203607,31,1020010,7411219,2,1,1,0,0,1
44233PLANICIE,203346,340,1020420,6578607,0,40,1,0,0,1
44250CHAVARRIA_N,864007,2,648988,24627691,0,2,0,0,0,0
44240CHICLAYO_N,1679760,0,1261880,59275669,0,44,29,0,0,2
44331OLLEROS,251696,484,1262775,2289897,0,12,2,0,0,2
44250COTARUSE_N,1612756,0,1210336,52190324,0,1,0,0,0,0
44254OLLEROS,203410,511,1021670,2292078,2,9,6,4,70,1
44251AZANGARO,208947,124,1046120,2112194,3,5,0,2,646,0
44251SANROS_N,1675160,0,1257384,48570736,1,1,0,1,15,0
44251ZAPALLAL,229049,622,1148690,2299031,4,4,0,1,21,0
44251CHILCA1,209762,41,1050200,7025619,9,5,0,0,0,0
44251VENTANILLA,198375,305,995195,6723793,2,4,0,1,20,0
44251SOCABAYA_N,1952743,0,1465612,63227581,1,1,0,2,39,0
44264VENTANILLA,203681,304,1021885,6201588,0,15,1,1,1,1
44251HUAYUCACHI,266850,139,1335845,1575982,9,4,0,3,46,0
44251QUENCORO_N,1760574,1,1322258,50939962,5,4,0,1,8,0
44251LANINA_N,2554176,0,1917532,75507682,1,2,0,0,0,0
44330CARABAYLLO,254620,310,1276400,7575800,0,41,3,0,0,2
44251CARABAYLLO,239066,360,1199590,8907741,2,8,0,1,44,0
44251GUADALUPE_N,1452587,0,1090822,40638693,1,2,0,1,18,0
44304PLANICIE,204054,286,1023270,6664781,0,37,2,1,25,1
44274AZANGARO,204135,304,1023715,2201289,0,3,2,1,2,1
44232PLANICIE,204342,292,1024780,6669631,0,8,2,0,0,1
44251TINGOM_ETS_N,423990,0,319080,32531042,1,2,0,3,54,0
44235CHILCA1,205027,26,1025555,7113770,0,73,18,0,0,1
44251SANJUAN_N,924238,0,694686,25632045,1,2,0,2,17,0
44232CHILCA1,205232,30,1026445,7008852,0,1,1,0,0,1
44251ZORRITOS_N,655118,0,493928,18297449,1,5,0,1,18,0
44251TALARA N,204337,0,154428,5566777,1,2,0,1,18,0
44251CARAPONGO,658270,0,494200,29498767,1,7,0,0,0,0
44235CHICLAYO_N,1702722,0,1280142,59946444,0,7,5,0,0,2
44244HUANUCO_N,1367378,0,1026666,37255847,0,3,1,4,98,1
44251CHAVARRIA_N,939479,0,705836,26692985,1,2,0,1,20,0
44230CHILCA1,204996,45,1026680,7109907,0,3,3,0,0,1
44306INDEPE_N,1369409,0,1027452,108949938,0,28,18,2,1225,1
44251CHICLAYO_N,1689167,0,1267882,59709692,1,14,0,1,18,0
44251TRUJILLO_N,3035439,0,2278862,99062720,6,3,0,1,18,0
44263PLANICIE,205033,256,1027770,6736512,0,36,3,2,10,1
44252AZANGARO,203700,310,1021725,2104610,57,1,0,0,0,0
44252SANROS_N,1626878,0,1221182,47062522,1,3,0,0,0,0
44231CHILCA1,205545,30,1028035,6974353,0,2,2,0,0,1
44252LANINA_N,2597783,0,1950186,76876824,1,2,0,0,0,0
44216CHICLAYO_N,1704645,0,1280866,60462701,0,16,2,0,0,2
44252CARABAYLLO,235409,320,1180980,9291392,2,14,0,0,0,0
44252GUADALUPE_N,1483290,0,1113980,41326961,1,2,0,0,0,0
44271ABANCAY,1707184,0,1281510,47456534,0,1,1,0,0,2
44252TINGOM_ETS_N,426772,0,321156,32991896,1,2,0,1,70,0
44252PLANICIE,206238,253,1037265,6539435,4,6,0,0,0,0
44252SANJUAN_N,854773,1,642690,23758516,7,2,0,0,0,0
44268CHICLAYO_N,1370035,0,1028566,46607818,1,27,10,18,942,1
44252ZORRITOS_N,716405,0,539400,19946416,1,9,0,0,0,0
44252TALARA N,205486,0,155150,5594181,1,1,0,0,0,0
44252CARAPONGO,662777,0,497618,29976583,1,4,0,0,0,0
44227CHICLAYO_N,1708139,0,1283208,60037420,0,73,33,0,0,2
44240CHILCA1,205947,29,1029985,6957858,0,74,12,0,0,1
44252CHAVARRIA_N,915928,4,688472,25953380,5,2,0,0,0,0
44252PUCALLPA_N,210779,0,158950,43367735,1,12,0,0,0,0
44247CHICLAYO_N,1710878,0,1284204,60629392,0,46,30,0,0,2
44264PLANICIE,204891,300,1031175,6613477,4,38,3,0,0,1
44252TRUJILLO_N,3084446,0,2315296,101013668,1,3,0,0,0,0
44253AZANGARO,207397,182,1038855,2184607,0,2,0,1,20,0
44253ZAPALLAL,228682,600,1146710,2306555,4,4,0,1,22,0
44253CHILCA1,210307,27,1051745,7007657,0,5,0,0,0,0
44253VENTANILLA,199444,269,1000200,6739627,0,4,0,1,6,0
44310INDEPE_N,1374707,1,1031452,109015297,0,22,10,0,0,1
44253HUAYUCACHI,262112,209,1312745,1585564,12,6,0,5,185,0
44231CHICLAYO_N,1714933,0,1287752,61074140,0,23,17,0,0,2
44253HUANCAVEL_N,2093410,0,1571090,57672894,0,2,0,0,0,0
44253CARABAYLLO,233950,346,1174005,9329283,0,6,0,1,90,0
44253GUADALUPE_N,1487283,0,1116778,41365243,0,2,0,1,4,0
44247PLANICIE,205822,259,1031800,6608366,0,35,4,2,1570,1
44228CHILCA1,205875,30,1031905,6919589,0,3,1,0,0,1
44253TINGOM_ETS_N,420863,0,316716,32912024,1,2,0,4,26,0
44253SANJUAN_N,954165,0,717038,26448626,0,4,0,1,4,0
44251PLANICIE,205150,277,1032830,6526251,2,31,3,1,46,1
44253ZORRITOS_N,724814,0,545748,20174335,0,10,0,1,4,0
44253CARAPONGO,663090,0,497792,30170155,1,6,0,0,0,0
44311ABANCAY,1719003,0,1290360,47648034,0,6,4,0,0,2
44239CHICLAYO_N,1725006,0,1294764,60906727,0,35,13,0,0,2
44253CHAVARRIA_N,940633,0,706828,26729708,0,2,0,2,12,0
44214PLANICIE,206103,231,1033105,6622685,0,5,1,2,31677,1
44253TRUJILLO_N,3093241,0,2321790,101532678,0,1,0,1,4,0
44219CHILCA1,206596,29,1033200,6877954,0,41,1,0,0,1
44254AZANGARO,208160,118,1042300,2202582,2,3,0,1,376,0
44254ZAPALLAL,227980,630,1143585,2328881,2,6,0,0,0,0
44254CHILCA1,208372,52,1043430,7026772,2,2,0,0,0,0
44254VENTANILLA,200078,282,1003535,6538185,2,7,0,0,0,0
44333CARABAYLLO,259499,305,1302035,7223235,2,48,3,1,42,2
44297ABANCAY,1738599,0,1305264,48243957,0,2,2,0,0,2
44254QUENCORO_N,1853216,0,1391624,52726798,2,4,0,6,293,0
44227CHILCA1,206223,31,1033460,6931753,0,18,6,0,0,1
44319REQUE,1741184,0,1306892,54607048,0,2,1,0,0,2
44214CHICLAYO_N,1742331,0,1307958,61987866,0,66,32,0,0,2
44254HUANCAVEL_N,2112276,0,1585200,58626413,1,7,0,0,0,0
44217CHICLAYO_N,1742154,0,1308050,62145804,0,44,29,0,0,2
44254CARABAYLLO,235499,307,1181775,9194089,2,10,0,0,0,0
44254GUADALUPE_N,1497917,0,1124738,41775790,1,8,0,0,0,0
44216CHILCA1,205994,28,1034060,6909684,0,3,3,0,0,1
44295CHICLAYO_N,1743447,0,1308648,61388108,0,30,17,0,0,2
44254TINGOM_ETS_N,424893,0,319734,31895685,1,2,0,0,0,0
44254SANJUAN_N,906822,0,681770,25073765,1,2,0,0,0,0
44217CHILCA1,206785,27,1034210,6898428,0,11,7,0,0,1
44254ZORRITOS_N,782628,0,589194,21804084,2,7,0,0,0,0
44254TALARA N,207287,1,156560,5652274,1,1,0,1,78,0
44224CHILCA1,206595,41,1034845,6838440,4,9,2,0,0,1
44209QUENCORO_N,1762740,0,1323762,49827360,0,2,2,0,0,2
44234CHICLAYO_N,1772765,0,1330724,63148172,0,73,29,0,0,2
44254REQUE,1828799,0,1372520,56742442,2,40,0,0,0,0
44254CHAVARRIA_N,908356,2,682444,26048103,1,4,0,0,0,0
44248REQUE,1782097,0,1338010,54299184,0,42,1,0,0,2
44254COMBAPATA_N,4091140,4,3069402,142724982,3,1,0,0,0,0
44223CHILCA1,206061,35,1034905,6912663,0,19,8,1,8,1
44321CHILCA1,206988,26,1035145,6822512,0,12,2,2,4,1
44254COTARUSE_N,1595123,0,1197088,52113855,1,1,0,0,0,0
44254SOCABAYA_REP_N,56614,34,35928,1988188,83,3,0,0,0,0
44255POMACO,217244,21,1086470,8613607,0,2,0,1,2,0
44255SANROS_N,1697311,0,1273978,49516544,0,2,0,0,0,0
44255ZAPALLAL,228022,673,1144005,2309171,0,4,0,0,0,0
44225CHILCA1,206967,29,1035585,6839739,0,11,2,4,12,1
44233CHILCA1,207126,27,1035895,6854013,0,4,4,0,0,1
44255VENTANILLA,200686,313,1006910,6548808,0,3,0,0,0,0
44235REQUE,1791681,0,1344648,55310367,0,11,2,0,0,2
44255HUAYUCACHI,274441,24,1372580,1648835,0,2,0,3,572,0
44255LANINA_N,2606967,0,1957080,77278028,0,2,0,0,0,0
44296HUANUCO_N,1380056,1,1036238,37628675,0,6,2,2,328,1
44284CHICLAYO_N,1807907,0,1357018,63969898,1,18,3,0,0,2
44255JULIACA_N,158819,0,119964,6020745,0,1,0,0,0,0
44226CHILCA1,207465,55,1038570,6718993,16,15,5,0,0,1
44255CARABAYLLO,237244,337,1190430,9082569,0,9,0,1,12,0
44285PARAMONGA_N,1809977,0,1359276,51155084,0,16,5,0,0,2
44282CHILCA1,207651,29,1038745,7372123,2,43,6,0,0,1
44247REQUE,1819134,0,1365302,55947963,2,40,2,0,0,2
44255TINGOM_ETS_N,428836,0,322646,32228559,0,1,0,1,2,0
44255PLANICIE,205758,270,1031530,6581582,0,3,0,1,12,0
44300CHICLAYO_N,1821261,0,1366966,64814138,1,15,2,0,0,2
44255ZORRITOS_N,895968,0,674026,24961153,0,5,0,0,0,0
44255TALARA N,204944,6,155028,5603333,7,7,0,0,0,0
44250PLANICIE,206249,320,1038920,6033827,4,38,3,1,8,1
44220CHILCA1,206743,29,1039040,6773142,0,11,2,0,0,1
44255INDEPE_N,868309,0,651312,36043137,0,6,0,1,40,0
44255REQUE,1732509,0,1300828,53184743,0,40,0,0,0,0
44255CHAVARRIA_N,900326,4,676662,25780034,0,2,0,0,0,0
44279CHILCA1,207780,24,1039315,7340328,0,2,2,0,0,1
44255CHICLAYO_N,1730228,0,1298688,60979756,0,3,0,0,0,0
44332CHILCA1,208006,50,1040370,6705092,0,26,3,1,4,1
44241CHICLAYO_N,1832503,0,1376606,65255781,0,31,2,0,0,2
44256AZANGARO,208093,143,1041975,2284809,2,2,0,0,0,0
44256AYAVIRI,42584,44,214075,4922068,3,1,0,0,0,0
44256SANROS_N,1658183,0,1244664,47770089,1,2,0,0,0,0
44256CHILCA1,207574,72,1039025,7168547,2,2,0,0,0,0
44255CHILCA1,208047,76,1041095,7139749,0,13,5,1,14,1
44256VENTANILLA,202229,258,1014050,6498712,2,4,0,0,0,0
44245HUANUCO_N,1386838,0,1041398,37686679,2,3,1,21,136,1
44258REQUE,1845298,0,1384848,57298101,0,4,1,0,0,2
44229CHILCA1,208339,29,1042010,6698975,0,13,3,0,0,1
44256JULIACA_N,154522,0,116790,5710592,2,1,0,0,0,0
44256MARCONA,5494542,2,4122326,207804214,1,1,0,0,0,0
44256CARABAYLLO,237880,298,1193020,9119816,2,19,0,1,4,0
44202QUENCORO_N,1860853,0,1397940,52672195,4,7,1,0,0,2
44262GUADALUPE_N,1384747,4,1042202,38672380,0,60,1,0,0,1
44245SOCABAYA_N,1888341,0,1417548,61196697,6,6,4,0,0,2
44256TINGOM_ETS_N,434366,0,326822,32874712,1,2,0,0,0,0
44256PLANICIE,204551,247,1025545,6762982,2,1,0,0,0,0
44256SANJUAN_N,946782,2,713468,26267598,1,2,0,0,0,0
44305CHILCA1,208463,30,1042705,7283621,0,4,2,0,0,1
44256ZORRITOS_N,866810,0,652194,24093790,1,14,0,0,0,0
44256TALARA N,207865,0,157152,5660355,1,4,0,0,0,0
44256CARAPONGO,679038,1,510010,31244726,3,2,0,0,0,0
44273CHILCA1,208426,30,1042960,7215413,0,49,8,0,0,1
44256INDEPE_N,883388,0,662644,35887012,1,19,0,6,2140,0
44256ABANCAY,1712823,0,1285850,47728325,1,1,0,0,0,0
44256REQUE,1844878,0,1385120,56837831,1,4,0,0,0,0
44256CHAVARRIA_N,895264,2,672714,25269996,1,4,0,1,6,0
44244SOCABAYA_N,1893737,0,1421300,61591724,0,6,4,4,34479,2
44270PARAMONGA_N,1916376,0,1439832,53401738,0,23,11,0,0,2
44256CHICLAYO_N,1864858,5,1399836,66456571,1,2,0,0,0,0
44256TRUJILLO_N,2923789,2,2195016,96279888,4,11,0,0,0,0
44256COTARUSE_N,1578564,0,1184542,51998065,1,3,0,0,0,0
44313CHILCA1,208473,42,1043715,7139453,0,6,3,0,0,1
44258SANROS_N,1769694,0,1328280,51836231,0,2,0,201,14161,0
44258ZAPALLAL,228943,651,1148455,2247577,0,4,0,0,0,0
44258VENTANILLA,202158,272,1013835,6511517,0,6,0,0,0,0
44258COLCABAMBA,2436017,0,1828218,77868805,0,6,0,0,0,0
44283HUANUCO_N,1390071,0,1043760,37875815,0,6,2,1,340,1
44258HUAYUCACHI,269903,94,1350540,1604221,0,8,0,1,44,0
44269PARAMONGA_N,1929585,0,1449248,54286847,1,42,5,0,0,2
44335SOCABAYA_N,1931211,0,1449944,62560242,0,43,31,0,0,2
44258CARABAYLLO,236975,284,1189870,9267059,0,10,0,0,0,0
44258GUADALUPE_N,1458963,0,1095644,40693453,0,6,0,0,0,0
44262SOCABAYA_N,1934700,0,1452030,62711586,0,4,4,0,0,2
44251HUANUCO_N,1390183,0,1043890,37778352,1,3,1,2,25,1
44264SOCABAYA_N,1938243,0,1454652,62854468,0,2,2,0,0,2
44258TINGOM_ETS_N,426901,0,321236,32189980,0,1,0,3,10,0
44258SANJUAN_N,718287,0,540718,19841867,2,2,0,0,0,0
44258ZORRITOS_N,869262,0,653990,24097973,0,4,0,0,0,0
44258TALARA N,209411,0,158442,5708889,0,2,0,1,218,0
44260SOCABAYA_N,1938207,0,1454910,62575992,1,6,4,0,0,2
44258INDEPE_N,843862,0,633110,36479500,5,10,0,5,5910,0
44334SOCABAYA_N,1938375,5,1455260,62668323,11,41,32,0,0,2
44262CHILCA1,207430,30,1044140,7179680,0,14,3,0,0,1
44254SOCABAYA_N,1945327,0,1460050,63266524,1,4,4,0,0,2
44258CHICLAYO_N,1775299,0,1332486,63141688,0,2,0,0,0,0
44258TRUJILLO_N,3024921,0,2270522,102340365,0,9,0,0,0,0
44258SOCABAYA_REP_N,130419,0,96904,3679187,1,7,0,0,0,0
44260AZANGARO,209833,92,1050195,2087449,2,1,0,0,0,0
44260SANROS_N,1770744,0,1329072,51975914,1,2,0,2,112,0
44260CHILCA1,211043,45,1056360,6855434,2,6,0,0,0,0
44229PARAMONGA_N,1955427,0,1468474,56419361,0,15,9,0,0,2
44300CHILCA1,208765,31,1044150,7211688,2,11,2,0,0,1
44260QUENCORO_N,1723171,1,1294250,49013838,8,2,0,1,56,0
44329PARAMONGA_N,1956411,1,1470440,54515231,0,54,6,0,0,2
44260YARABAMBA,4054930,2,3042406,209201870,1,1,0,0,0,0
44260JULIACA_N,155115,0,117210,6043050,3,1,0,0,0,0
44278SOCABAYA_N,1961100,0,1471992,63588119,4,6,6,0,0,2
44260CARABAYLLO,239691,304,1202405,8885531,2,14,0,0,0,0
44260GUADALUPE_N,1419387,0,1065824,39587476,1,2,0,0,0,0
44294SOCABAYA_N,1976063,0,1483068,62646404,0,2,2,0,0,2
44222CHILCA1,208705,25,1044190,6669284,0,43,7,0,0,1
44310CHILCA1,208850,37,1044675,7120743,0,80,19,0,0,1
44260TINGOM_ETS_N,419744,0,315870,32597825,1,2,0,0,0,0
44260PLANICIE,206323,263,1034430,6546621,2,2,0,0,0,0
44283CHILCA1,208135,28,1044745,7217549,0,22,1,0,0,1
44260SANJUAN_N,784415,0,590226,21790646,1,8,0,0,0,0
44314CHILCA1,208799,29,1045150,7140432,0,20,7,0,0,1
44260ZORRITOS_N,851787,0,640942,23658553,1,9,0,0,0,0
44260TALARA N,200473,0,151542,5460141,1,2,0,0,0,0
44285SOCABAYA_N,1989383,0,1493142,62990761,0,2,2,0,0,2
44288SOCABAYA_N,2012194,0,1510212,63617460,0,6,6,0,0,2
44299INDEPE_N,1393216,0,1045462,110118977,0,52,15,1,17,1
44281HUANUCO_N,1394202,0,1046814,38064051,0,3,1,1,2,1
44301QUENCORO_N,2026737,0,1521858,56575139,0,32,4,1,4,2
44260AGUAYTIA_N,457124,0,344006,94753825,1,1,0,0,0,0
44291LANINA_N,2033910,0,1527228,59309051,0,11,10,0,0,2
44284PARAMONGA_N,2043053,0,1534586,59055614,1,12,7,0,0,2
44260ORCOTUNA,943338,0,707902,87758549,1,1,0,3,150,0
44260PAPUJUNE,18731,1,9290,1512505,72,8,0,99,46955,0
44322PARAMONGA_N,2060500,1,1547946,58483903,0,42,2,0,0,2
44262AZANGARO,208369,157,1043495,2144225,59,2,0,0,0,0
44262SANROS_N,1826311,0,1370682,53493229,0,1,0,0,0,0
44262ZAPALLAL,229518,660,1151150,2273749,0,6,0,0,0,0
44276CHILCA1,208318,43,1047750,7127259,0,42,2,0,0,1
44248CHILCA1,209316,39,1047760,7058813,0,9,2,0,0,1
44262VENTANILLA,200492,254,1005245,6675803,0,8,0,0,0,0
44299HUANCAVEL_N,2066988,0,1551212,57125049,0,1,2,0,0,2
44236CHILCA1,208116,31,1047795,6950601,2,14,4,0,0,1
44262HUAYUCACHI,274886,26,1374735,1584761,0,6,0,0,0,0
44212PARAMONGA_N,2072498,0,1555864,62880309,0,18,10,0,0,2
44262HUANCAVEL_N,2358954,0,1770188,66207487,0,1,0,0,0,0
44262JULIACA_N,159791,0,120854,6182048,7,2,0,0,0,0
44228PARAMONGA_N,2117629,0,1589958,60266883,0,10,5,0,0,2
44201CHILCA1,209510,33,1048335,7011592,0,75,16,0,0,1
44274CHILCA1,208812,38,1048620,7098641,0,6,1,0,0,1
44275CHILCA1,209759,27,1049520,7054262,2,54,5,0,0,1
44321PARAMONGA_N,2118571,0,1592454,59436694,0,38,6,0,0,2
44262TINGOM_ETS_N,426039,0,320538,32799712,0,2,0,0,0,0
44262SANJUAN_N,883314,1,664532,24438164,3,2,0,0,0,0
44215CHILCA1,209238,30,1049820,6663432,2,43,11,0,0,1
44262ZORRITOS_N,810622,0,609992,22514515,0,8,0,0,0,0
44262TALARA N,200746,0,151740,5470410,0,5,0,0,0,0
44335PARAMONGA_N,2131935,0,1601988,60121410,0,64,4,0,0,2
44258HUANUCO_N,1398612,0,1050108,38101830,0,3,1,1,6,1
44262INDEPE_N,908292,0,681484,38989630,7,10,0,10,3232,0
44262REQUE,1767319,0,1326372,54112593,0,4,0,0,0,0
44210PARAMONGA_N,2137478,0,1604920,64677137,0,9,7,0,0,2
44219PARAMONGA_N,2139522,0,1606520,60722992,0,13,8,0,0,2
44298CHILCA1,209955,26,1050170,7033482,0,3,1,0,0,1
44199CHICLAYO_N,2143069,0,1608210,77388603,0,75,32,0,0,2
44312CHILCA1,209993,37,1050900,6911836,0,11,4,0,0,1
44262ORCOTUNA,1113645,0,835618,89386948,4,2,0,0,0,0
44262PAPUJUNE,45565,4,11524,2798898,7,10,0,0,0,0
44262SOCABAYA_REP_N,478219,0,359386,13120475,1,6,0,0,0,0
44212AZANGARO,210053,82,1051145,2148313,0,4,1,0,0,1
44263AZANGARO,211096,38,1055995,2289063,0,2,0,0,0,0
44263SANROS_N,1636389,0,1228258,47177960,0,3,0,0,0,0
44263CHILCA1,207019,28,1036030,7393647,0,11,0,0,0,0
44296CHILCA1,210384,33,1052180,6994439,0,13,4,0,0,1
44263VENTANILLA,201669,314,1011895,6355928,0,12,0,0,0,0
44263COLCABAMBA,2482131,0,1862610,78495799,0,6,0,0,0,0
44247CHILCA1,210310,33,1052270,6928272,0,7,1,0,0,1
44263HUAYUCACHI,276058,6,1380580,1605629,0,8,0,0,0,0
44294CHILCA1,210514,29,1052800,6979918,0,6,6,0,0,1
44243PARAMONGA_N,2147562,0,1612652,60598384,0,2,1,0,0,2
44263CARABAYLLO,252502,305,1266480,7792120,0,20,0,0,0,0
44202CHILCA1,209201,33,1053230,6975298,0,4,4,0,0,1
44214CHILCA1,208981,59,1054000,6814865,23,46,17,0,0,1
44234PARAMONGA_N,2152975,0,1616316,62846005,0,18,14,0,0,2
44263TINGOM_ETS_N,437978,0,329552,33166100,0,4,0,0,0,0
44205CHILCA1,211202,31,1056300,6820031,2,47,4,0,0,1
44263SANJUAN_N,634749,0,477944,17337590,0,4,0,0,0,0
44291CHILCA1,210642,34,1056490,6849182,0,5,1,0,0,1
44263ZORRITOS_N,923150,0,694370,25546678,0,14,0,0,0,0
44263TALARA N,258438,0,195130,7028796,0,3,0,0,0,0
44231PARAMONGA_N,2153782,0,1617090,65798026,0,8,7,0,0,2
44232PARAMONGA_N,2166018,0,1626398,65779721,0,15,10,0,0,2
44198CHILCA1,211344,43,1057495,6755073,4,5,2,0,0,1
44209PARAMONGA_N,2170072,0,1629452,65481808,0,11,7,0,0,2
44263REQUE,1775476,0,1332556,55357870,0,4,0,0,0,0
44209AZANGARO,211714,20,1058835,2190739,0,1,1,0,0,1
44292SOCABAYA_REP_N,1410789,1,1059160,46249575,13,8,4,0,0,1
44200CHILCA1,212024,29,1060755,6690995,0,9,2,0,0,1
44263CHICLAYO_N,1767229,0,1326750,61879057,0,2,0,0,0,0
44320HUANCAVEL_N,2181772,0,1637340,62592002,0,1,5,0,0,2
44233PARAMONGA_N,2187177,0,1642326,65024469,0,5,3,0,0,2
44330PARAMONGA_N,2194140,0,1648580,61643513,0,69,6,0,0,2
44264SANROS_N,1730556,0,1298974,50567833,0,4,0,0,0,0
44264CHILCA1,208001,25,1041500,7254558,0,11,0,0,0,0
44207CHILCA1,212151,36,1061210,6686229,0,80,18,0,0,1
44272MOLLEPATA,2199817,0,1650934,63105323,1,7,7,0,0,2
44295SOCABAYA_REP_N,1416531,1,1063222,52104069,4,70,13,0,0,1
44206MOLLEPATA,2203095,0,1653132,63313685,0,3,3,0,0,2
44213CHILCA1,211551,41,1063370,6683671,6,79,14,0,0,1
44264CARABAYLLO,246616,348,1237550,8173196,0,11,0,7,2905,0
44213PARAMONGA_N,2201970,0,1653402,65644078,0,18,6,0,0,2
44314POMACO,212940,52,1065275,9077430,0,8,2,2,39919,1
44297HUANUCO_N,1422759,0,1068444,38753014,1,3,1,1,28,1
44264TINGOM_ETS_N,426535,0,320968,32111547,0,2,0,3,24,0
44335INDEPE_N,1424892,0,1069122,112649542,0,32,17,2,146,1
44264SANJUAN_N,818967,0,616026,22640429,2,4,0,0,0,0
44264ZORRITOS_N,884726,0,665642,24583446,0,5,0,0,0,0
44264TALARA N,198955,0,150282,5416134,0,5,0,0,0,0
44291HUANUCO_N,1426167,0,1070862,38879144,0,3,1,1,290,1
44282PARAMONGA_N,2220407,0,1667190,67515779,1,13,1,0,0,2
44311CHILCA1,212816,39,1071855,6432063,0,15,3,0,0,1
44264LA_BREA,919718,0,690700,27134072,0,14,0,0,0,0
44302INDEPE_N,1427823,2,1071942,113089346,0,31,15,0,0,1
44217HUANUCO_N,1427716,0,1071966,38899631,0,5,2,2,1114,1
44300INDEPE_N,1429908,0,1073354,114299096,1,53,23,1,38,1
44313HUANCAVEL_N,2224169,0,1669050,61728633,0,3,5,0,0,2
44264TRUJILLO_N,2906306,3,2182044,91266918,0,2,0,2,108,0
44281PARAMONGA_N,2223371,0,1669298,67306638,0,13,6,0,0,2
44265POMACO,217828,24,1089435,8556596,0,2,0,1,1,0
44265AZANGARO,182630,1080,923420,1957138,304,2,0,2,668,0
44265SANROS_N,1722524,0,1292902,50132598,0,7,0,0,0,0
44265ZAPALLAL,229046,650,1148715,2284686,0,5,0,1,20,0
44265CHILCA1,208118,27,1042150,7227398,0,9,0,0,0,0
44292HUANUCO_N,1431009,0,1074478,39011515,0,3,1,1,180,1
44265HUAYUCACHI,272636,65,1363935,1574720,4,4,0,0,0,0
44265QUENCORO_N,1674142,1,1257440,48011051,11,6,0,11,676,0
