Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,Column92,Column93,Column94,Column95,Column96
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:51:12,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,16:51:12,,,03042049,HUANCAVEL,10,,,,,,,,,,,,,,,,,,,,,,T9-261,PL3,TENSION,V-ST,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:51:14,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:51:14,,,03042048,HUANCAVEL,10,,,,,,,,,,,,,,,,,,,,,,T9-261,PL3,TENSION,V-RS,,,,,,,,,,LIMITE,SUPERIOR,1,EXCEDIDO,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:51:14,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:51:14,,,03042049,HUANCAVEL,10,,,,,,,,,,,,,,,,,,,,,,T9-261,PL3,TENSION,V-ST,,,,,,,,,,LIMITE,SUPERIOR,1,EXCEDIDO,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:51:14,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:51:14,,,03042050,HUANCAVEL,10,,,,,,,,,,,,,,,,,,,,,,T9-261,PL3,TENSION,V-TR,,,,,,,,,,LIMITE,SUPERIOR,1,EXCEDIDO,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:51:20,rep1sca01,[2847]:,,,,,,,,,,,,,pvargas,,,,,,,,,ACKNOWLEDGED,,,,01/16/21,16:51:20,,,02081080,CHICLAY,OEST,220,,,,,,,,,,,,,,,,,,L-2239,,IN-2682,,,,,,,,,,,,,,,,,,CONTROL,EXITOSO,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:51:29,rep1sca01,alrm_server[2680]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,16:51:29,,,,,,,,,,,,State,Estimator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,State,Estimator,converged,with,violations,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:51:58,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,16:51:58,,,03042049,HUANCAVEL,10,,,,,,,,,,,,,,,,,,,,,,T9-261,PL3,TENSION,V-ST,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:51:59,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,16:51:59,,,03042050,HUANCAVEL,10,,,,,,,,,,,,,,,,,,,,,,T9-261,PL3,TENSION,V-TR,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:00,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:52:00,,,03042050,HUANCAVEL,10,,,,,,,,,,,,,,,,,,,,,,T9-261,PL3,TENSION,V-TR,,,,,,,,,,LIMITE,SUPERIOR,1,EXCEDIDO,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:05,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,16:52:05,,,03061496,ICA,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARRA_A,TENSION,,,,,,,,,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:06,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:52:06,,,03061496,ICA,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARRA_A,TENSION,,,,,,,,,,,,,,,,,,LIMITE,SUPERIOR,1,EXCEDIDO,,,,,,,,,,,,,,,,,,,,64.1,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:14,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,16:52:14,,,03011F85,AZANGARO,22.9,,,,,,,,,,,,,,,,,,,,,B1,TENSION,,,,,,,,,,,,,,,,,,,,,,,RETORNO,A,LIMITE,INFERIOR,1,,,,,,,,,,,,,,,,,,,22.3,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:20,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,16:52:20,,,03042050,HUANCAVEL,10,,,,,,,,,,,,,,,,,,,,,,T9-261,PL3,TENSION,V-TR,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:25,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,16:52:25,,,03042049,HUANCAVEL,10,,,,,,,,,,,,,,,,,,,,,,T9-261,PL3,TENSION,V-ST,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:26,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:52:26,,,03042049,HUANCAVEL,10,,,,,,,,,,,,,,,,,,,,,,T9-261,PL3,TENSION,V-ST,,,,,,,,,,LIMITE,SUPERIOR,1,EXCEDIDO,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:26,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:52:26,,,03042049,HUANCAVEL,10,,,,,,,,,,,,,,,,,,,,,,T9-261,PL3,TENSION,V-ST,,,,,,,,,,LIMITE,SUPERIOR,1,EXCEDIDO,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:26,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,16:52:26,,,03042048,HUANCAVEL,10,,,,,,,,,,,,,,,,,,,,,,T9-261,PL3,TENSION,V-RS,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:28,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:52:28,,,03042048,HUANCAVEL,10,,,,,,,,,,,,,,,,,,,,,,T9-261,PL3,TENSION,V-RS,,,,,,,,,,LIMITE,SUPERIOR,1,EXCEDIDO,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:34,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,16:52:34,,,03011F85,AZANGARO,22.9,,,,,,,,,,,,,,,,,,,,,B1,TENSION,,,,,,,,,,,,,,,,,,,,,,,RETORNO,A,LIMITE,INFERIOR,1,,,,,,,,,,,,,,,,,,,22.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:48,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,16:52:48,,,03061504,ICA,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,BARRA_B,TENSION,,,,,,,,,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:48,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,16:52:48,,,01081823,CHICLAY,OEST,220,,,,,,,,,,,,,,,,,,L-2296,SEL2440,FLL,ALM,CMD,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,INACTIVO,,,,,,,3,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:52,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,16:52:52,,,01011502,AZANGARO,22.9,,,,,,,,,,,,,,,,,,,,,T79-162,P2,50/51(N),ARRQ,BT,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,INACTIVO,,,,,,,3,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:52,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:52:52,,,01011502,AZANGARO,22.9,,,,,,,,,,,,,,,,,,,,,T79-162,P2,50/51(N),ARRQ,BT,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVO,,,,,,,,,3,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:55,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,16:52:55,,,22019010,AZANGARO,138,,,,,,,,,,,,,,,,,,,,,,ALARM,AZANGARO_022,,,,,,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,OFF,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:56,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:52:56,,,22019010,AZANGARO,138,,,,,,,,,,,,,,,,,,,,,,ALARM,AZANGARO_022,,,,,,,,,,,,,,,CAMBIO,DE,ESTADO,,,,,,,,,,,,,,,,,,,,,,,,,,ON,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:56,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,16:52:56,,,03042048,HUANCAVEL,10,,,,,,,,,,,,,,,,,,,,,,T9-261,PL3,TENSION,V-RS,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:57,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,16:52:57,,,03042050,HUANCAVEL,10,,,,,,,,,,,,,,,,,,,,,,T9-261,PL3,TENSION,V-TR,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2,,,,,,,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:52:58,,,03042048,HUANCAVEL,10,,,,,,,,,,,,,,,,,,,,,,T9-261,PL3,TENSION,V-RS,,,,,,,,,,LIMITE,SUPERIOR,1,EXCEDIDO,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:52:58,,,03042050,HUANCAVEL,10,,,,,,,,,,,,,,,,,,,,,,T9-261,PL3,TENSION,V-TR,,,,,,,,,,LIMITE,SUPERIOR,1,EXCEDIDO,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:52:58,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:52:58,,,03042050,HUANCAVEL,10,,,,,,,,,,,,,,,,,,,,,,T9-261,PL3,TENSION,V-TR,,,,,,,,,,LIMITE,SUPERIOR,1,EXCEDIDO,,,,,,,,,,,,,,,,,,,,10.3,,,,,,,4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:53:01,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,16:53:01,,,03011F85,AZANGARO,22.9,,,,,,,,,,,,,,,,,,,,,B1,TENSION,,,,,,,,,,,,,,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:53:02,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:53:02,,,03011F85,AZANGARO,22.9,,,,,,,,,,,,,,,,,,,,,B1,TENSION,,,,,,,,,,,,,,,,,,,,,,,LIMITE,INFERIOR,2,EXCEDIDO,,,,,,,,,,,,,,,,,,,,22.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:53:02,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:53:02,,,03011F85,AZANGARO,22.9,,,,,,,,,,,,,,,,,,,,,B1,TENSION,,,,,,,,,,,,,,,,,,,,,,,LIMITE,INFERIOR,2,EXCEDIDO,,,,,,,,,,,,,,,,,,,,22.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:53:02,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:53:02,,,03011F85,AZANGARO,22.9,,,,,,,,,,,,,,,,,,,,,B1,TENSION,,,,,,,,,,,,,,,,,,,,,,,LIMITE,INFERIOR,2,EXCEDIDO,,,,,,,,,,,,,,,,,,,,22.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:53:02,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:53:02,,,03011F85,AZANGARO,22.9,,,,,,,,,,,,,,,,,,,,,B1,TENSION,,,,,,,,,,,,,,,,,,,,,,,LIMITE,INFERIOR,2,EXCEDIDO,,,,,,,,,,,,,,,,,,,,22.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:53:02,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:53:02,,,03011F85,AZANGARO,22.9,,,,,,,,,,,,,,,,,,,,,B1,TENSION,,,,,,,,,,,,,,,,,,,,,,,LIMITE,INFERIOR,2,EXCEDIDO,,,,,,,,,,,,,,,,,,,,22.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:53:02,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:53:02,,,03011F85,AZANGARO,22.9,,,,,,,,,,,,,,,,,,,,,B1,TENSION,,,,,,,,,,,,,,,,,,,,,,,LIMITE,INFERIOR,2,EXCEDIDO,,,,,,,,,,,,,,,,,,,,22.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:53:02,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:53:02,,,03011F85,AZANGARO,22.9,,,,,,,,,,,,,,,,,,,,,B1,TENSION,,,,,,,,,,,,,,,,,,,,,,,LIMITE,INFERIOR,2,EXCEDIDO,,,,,,,,,,,,,,,,,,,,22.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:53:02,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:53:02,,,03011F85,AZANGARO,22.9,,,,,,,,,,,,,,,,,,,,,B1,TENSION,,,,,,,,,,,,,,,,,,,,,,,LIMITE,INFERIOR,2,EXCEDIDO,,,,,,,,,,,,,,,,,,,,22.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:53:02,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:53:02,,,03011F85,AZANGARO,22.9,,,,,,,,,,,,,,,,,,,,,B1,TENSION,,,,,,,,,,,,,,,,,,,,,,,LIMITE,INFERIOR,2,EXCEDIDO,,,,,,,,,,,,,,,,,,,,22.1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:53:02,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:53:02,,,03011F85,AZANGARO,22.9,,,,,,,,,,,,,,,,,,,,,B1,TENSION,,,,,,,,,,,,,,,,,,,,,,,LIMITE,INFERIOR,2,EXCEDIDO,,,,,,,,,,,,,,,,,,,,21.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:53:02,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:53:02,,,03011F85,AZANGARO,22.9,,,,,,,,,,,,,,,,,,,,,B1,TENSION,,,,,,,,,,,,,,,,,,,,,,,LIMITE,INFERIOR,2,EXCEDIDO,,,,,,,,,,,,,,,,,,,,21.9,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:53:02,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:53:02,,,03011F85,AZANGARO,22.9,,,,,,,,,,,,,,,,,,,,,B1,TENSION,,,,,,,,,,,,,,,,,,,,,,,LIMITE,INFERIOR,2,EXCEDIDO,,,,,,,,,,,,,,,,,,,,22.0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:53:02,rep1sca01,osi_alarm_check[2750]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:RTN,,,,01/16/21,16:53:02,,,03011F85,AZANGARO,22.9,,,,,,,,,,,,,,,,,,,,,B1,TENSION,,,,,,,,,,,,,,,,,,,,,,,LIMITE,INFERIOR,1,EXCEDIDO,,,,,,,,,,,,,,,,,,,,22.4,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/16/21,16:53:03,rep1sca01,scada_alarm[2783]:,rep1sca01,,,OSI_SYSTEM,,,,,,AUTO-ACK:CLASS,,01/16/21,16:53:03,,,03065014,MOLLEPATA,220,,,,,,,,,,,,,,,,,,,,,BARRA,TENSION,,,,,,,,,,,,,,,,,,,,RETORNO,A,NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.5,
